gene_id,gene_name,D13,D27,D33,S31,S44,S50,S52,S9
ENSMUSG00000113635,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113636,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113637,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113638,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113639,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113640,Adat3,36.543,0,27.444,20,45,50,62,26.987000000000002
ENSMUSG00000113642,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113643,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113644,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113645,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113646,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113647,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113648,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113649,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113650,NA,0,0,5,0,0,0,0,10
ENSMUSG00000113651,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113652,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113653,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113654,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113655,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113656,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113657,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113658,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113659,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113660,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113661,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113662,NA,0,0,0,0,0,7,0,1
ENSMUSG00000113663,NA,9,0,32,0,0,0,31,7
ENSMUSG00000113664,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113665,NA,0,0,0,0,0,0,0,4
ENSMUSG00000113666,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113667,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113668,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113669,NA,129,28,88,24,45,36,81,32
ENSMUSG00000113670,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113671,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113672,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113673,NA,276.406,0,311.419,79.933,67.41,133.827,121.58,123.895
ENSMUSG00000113674,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113675,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113676,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113677,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113678,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113679,NA,0,0,0,0,0,0,0,2
ENSMUSG00000113680,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113681,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113682,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113683,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113684,NA,2.002,26,3.147,18,4,0,34,0
ENSMUSG00000113685,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113686,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113687,NA,0,0,0,0,0,0,0,2
ENSMUSG00000113688,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113689,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113690,NA,2.035,0,0,0,0,0,3,0
ENSMUSG00000113691,NA,19.154,0,14.005,0,0,0,0,11.167
ENSMUSG00000113692,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113693,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113694,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113695,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113696,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113697,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113698,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113699,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113700,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113701,NA,34,0,342,105,0,87,30,62
ENSMUSG00000113702,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113703,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113704,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113705,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113706,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113707,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113708,NA,0,0,0,0,0,0,3.893,0
ENSMUSG00000113709,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113710,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113711,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113712,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113713,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113714,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113715,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113716,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113717,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113718,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113719,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113720,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113721,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113722,NA,49,101,0,39,0,11,64,9
ENSMUSG00000113723,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113724,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113725,NA,230.995,100,202.999,105.999,211,206.006,189.978,348.825
ENSMUSG00000113726,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113727,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113728,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113729,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113730,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113731,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113732,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113733,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113734,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113735,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113736,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113737,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113738,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113739,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113740,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113741,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113742,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113743,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113744,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113745,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113746,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113747,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113748,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113749,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113750,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113751,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113752,NA,2,0,0,0,0,0,0,4
ENSMUSG00000113753,NA,2.004,0,0,18.036,0,0,0,1.001
ENSMUSG00000113754,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113755,NA,1,0,0,0,0,0,0,0
ENSMUSG00000113756,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113757,NA,0,0,6,0,0,0,0,0
ENSMUSG00000113758,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113759,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113760,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113761,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113763,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113764,NA,1,0,3,0,1,0,0,0
ENSMUSG00000113765,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113766,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113767,NA,0,0,0,0,14,0,0,0
ENSMUSG00000113768,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113769,NA,303,495,97,458,401.999,322,509,163.001
ENSMUSG00000113770,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113771,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113772,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113773,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113774,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113775,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113776,NA,18,65,0,0,0,0,11,6
ENSMUSG00000113777,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113778,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113779,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113780,NA,1,33,0,0,18,0,29,2
ENSMUSG00000113781,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113782,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113783,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113784,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113785,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113786,Gm49384,18.489,0,43.582,49.07,95.614,82.39,52.313,18.598
ENSMUSG00000113787,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113788,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113789,NA,0,0,0,0,0,0,10,9
ENSMUSG00000113790,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113791,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113792,NA,13,27,0,0,0,0,0,18
ENSMUSG00000113793,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113794,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113795,NA,73.474,0,43.593,184.038,9.172,11.273,49.237,92.173
ENSMUSG00000113796,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113797,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113798,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113799,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113800,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113801,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113802,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113803,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113804,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113805,Eif1ad12,0,0,0,0,0,0,0,0
ENSMUSG00000113806,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113807,NA,0,0,0,26,0,0,0,0
ENSMUSG00000113808,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113809,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113810,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113811,NA,11.436,0,12.015,22,0,0,0,0
ENSMUSG00000113812,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113813,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113814,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113815,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113816,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113817,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113818,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113819,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113820,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113821,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113822,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113823,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113824,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113825,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113826,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113827,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113828,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113829,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113830,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113831,NA,116,0,84,77,111,25,30,37
ENSMUSG00000113832,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113833,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113834,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113835,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113836,NA,15,0,52,8,55,49,129,58.179
ENSMUSG00000113837,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113838,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113840,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113841,NA,0,0,24,0,0,0,14,14
ENSMUSG00000113842,NA,0,0,0,0,0,0,0,6
ENSMUSG00000113843,NA,0,0,0,0,0,0,0,4.038
ENSMUSG00000113844,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113845,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113846,Gm6217,0,0,0,0,0,0,0,0
ENSMUSG00000113847,NA,228.603,71.686,0,0,89.271,0,329.459,105.927
ENSMUSG00000113848,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113849,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113850,NA,0,0,0,0,0,0,0,3.044
ENSMUSG00000113851,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113852,NA,0,0,0,0,23,0,23,1
ENSMUSG00000113853,NA,6,0,0,0,17,0,0,4
ENSMUSG00000113854,NA,1,1,0,1,0,0,0,1
ENSMUSG00000113855,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113856,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113857,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113858,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113859,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113860,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113861,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113862,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113863,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113864,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113865,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113866,NA,0,0,5,1,0,0,0,0
ENSMUSG00000113867,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113868,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113869,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113870,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113871,NA,0,0,0,0,0,0,0,12
ENSMUSG00000113872,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113873,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113874,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113875,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113876,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113877,NA,13,0,5,0,0,0,0,7
ENSMUSG00000113878,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113879,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113880,A030005L19Rik,0,0,11,0,0,0,0,0
ENSMUSG00000113881,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113882,NA,15,0,4,0,0,0,78.861,7
ENSMUSG00000113883,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113884,NA,0,0,0,0,0,0,0,1
ENSMUSG00000113885,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113886,NA,18,0,3,0,32,0,0,1
ENSMUSG00000113887,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113888,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113889,NA,53.821,0,30.703,117.467,48.985,45.755,72.864,19.424
ENSMUSG00000113890,NA,111.548,128.402,176.542,111,138.671,304.549,189.359,109.703
ENSMUSG00000113891,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113892,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113893,NA,11.005,0,0,29,2.991,0,0,7
ENSMUSG00000113894,NA,0,0,13,18,18,0,0,2
ENSMUSG00000113895,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113896,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113897,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113898,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113899,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113900,NA,0,0,0,0,0,0,0,1
ENSMUSG00000113901,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113902,Ndufb1,1200,1598.9989999999998,1581.001,962,1498,1652.0000000000002,1127,1343
ENSMUSG00000113903,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113904,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113905,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113906,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113907,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113908,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113909,NA,8,0,0,0,0,0,0,0
ENSMUSG00000113910,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113911,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113912,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113913,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113914,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113915,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113916,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113917,NA,6,0,0,0,0,0,0,5
ENSMUSG00000113918,NA,2,0,13,0,0,0,12.834,3
ENSMUSG00000113919,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113920,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113921,NA,0,0,0,49,2.519,10.615,0,0
ENSMUSG00000113922,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113923,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113924,NA,253.032,0,117.445,40.861,0,0,0,113.265
ENSMUSG00000113925,Gm7544,0,0,0,0,0,0,0,0
ENSMUSG00000113926,NA,0,0,0,0,0,0,0,1.001
ENSMUSG00000113927,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113928,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113929,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113930,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113931,NA,1,0,0,0,0,0,0,0
ENSMUSG00000113932,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113933,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113934,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113935,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113936,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113937,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113938,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113939,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113940,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113941,NA,0,0,1,0,0,0,0,0
ENSMUSG00000113942,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113943,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113944,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113945,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113946,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113947,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113948,NA,0,0,0,0,0,1.606,0,7.134
ENSMUSG00000113949,Scamp4,278.877,331.08000000000004,327.022,313,498,422,236,313.616
ENSMUSG00000113950,NA,0,0,0,0,12,0,0,4
ENSMUSG00000113952,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113953,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113954,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113955,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113956,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113957,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113958,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113959,NA,0,0,0,0,33,0,1,17
ENSMUSG00000113960,NA,0,0,0,0,10,24,29,4
ENSMUSG00000113961,NA,22.508,0,1.058,22,29.031,2.934,19.271,1.708
ENSMUSG00000113962,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113963,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113964,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113965,NA,0,0,0,0,0,0,13,0
ENSMUSG00000113966,NA,3,0,20,0,17,0,0,0
ENSMUSG00000113967,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113968,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113969,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113970,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113971,Eif1ad4,0,0,0,0,0,0,0,0
ENSMUSG00000113972,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113973,A030014E15Rik,0,0,0,0,0,0,0,0
ENSMUSG00000113974,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113975,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113976,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113977,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113978,NA,0,1,1,0,0,0,0,6.016
ENSMUSG00000113979,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113980,NA,4.025,0,0,0,0,18.884,0,0
ENSMUSG00000113981,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113982,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113983,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113984,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113985,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113986,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113987,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113989,NA,0,0,0,0,0,30,0,0
ENSMUSG00000113990,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113991,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113992,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113993,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113994,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113995,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113996,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113997,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113998,NA,0,0,0,0,0,0,0,0
ENSMUSG00000113999,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114000,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114001,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114002,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114003,NA,1.044,1.063,1.049,74.569,3.148,1.052,0,7.645
ENSMUSG00000114004,Gm48552,0,0,0,0,0,0,0,0
ENSMUSG00000114005,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114006,NA,0,0,0,0,0,1,0,0
ENSMUSG00000114007,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114008,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114009,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114010,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114011,Gm47955,0,0,0,0,0,0,0,0
ENSMUSG00000114012,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114013,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114014,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114015,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114016,NA,2,0,0,0,0,0,0,0
ENSMUSG00000114017,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114018,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114019,NA,2,0,2,0,0,0,0,0
ENSMUSG00000114020,NA,0,0,0,1,0,0,0,0
ENSMUSG00000114021,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114022,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114023,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114024,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114025,NA,10,0,39,14,0,28,68,43
ENSMUSG00000114026,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114027,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114028,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114029,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114030,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114031,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114032,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114033,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114034,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114035,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114036,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114037,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114038,NA,0,0,0,23,0,0,0,0
ENSMUSG00000114039,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114040,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114041,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114042,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114043,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114044,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114045,NA,47,0,32,26,0,27,0,47
ENSMUSG00000114046,Snapc1l,0,115.579,10.391,14.302,0,0,0,0
ENSMUSG00000114047,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114048,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114049,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114050,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114051,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114052,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114053,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114054,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114055,NA,0,0,17,0,0,0,0,0
ENSMUSG00000114056,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114057,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114058,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114059,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114060,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114061,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114062,NA,5,2,3,0,0,1,6,3
ENSMUSG00000114063,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114064,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114065,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114066,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114067,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114068,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114069,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114070,NA,0,0,4,0,0,0,0,0
ENSMUSG00000114071,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114072,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114073,Gm30302,0,0,0,0,0,0,0,10
ENSMUSG00000114074,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114075,Eif1ad18,0,0,0,0,0,0,0,0
ENSMUSG00000114076,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114077,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114078,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114079,NA,0,0,0,0,0,0,0,0
ENSMUSG00000114080,NA,0,0,0,0,0,0,0,0
